record.id,word.id,morpheme.id,speaker,translation,word,gloss,ps,lg,morpheme.type
4651,20354,22939,A,you go and kick it (the dung) up,nǂaqa,kick,vtr,N,stem
4651,20355,22940,A,you go and kick it (the dung) up,uu,take.up,vtr,K,stem
4651,20356,22941,A,you go and kick it (the dung) up,ki,3NH.SG,pro,N,stem
4652,20357,22942,A,hey,jy,hey,interj,A,stem
4653,20358,22943,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ǀaia,take,vtr,N,stem
4653,20358,22944,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ǀaia,IMP.SG,vsf,N,suffix
4653,20359,22945,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ng,OBL,part,N,stem
4653,20360,22946,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",gǂaru,sheep,n,N,stem
4653,20361,22947,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",tyxannsi,shit,n,N,stem
4653,20361,22948,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",tyxannsi,LOAN,nsf,N,suffix
4653,20362,22949,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",a,?,?,N,stem
4653,20363,22950,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",gǃau,be.on,vtr,N,stem
4653,20364,22951,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ǁhoo,put.down,vatr,N,stem
4653,20365,22952,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ng,OBL,part,N,stem
4653,20366,22953,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",gǀa,2SG.OBL,pro,N,stem
4653,20367,22954,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned","kaǃkxʼuu,",PL-,npf-,N-,prefix
4653,20367,22955,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned","kaǃkxʼuu,",foot,n,N,stem
4653,20368,22956,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned","huu,",huu,interj,N,stem
4653,20369,22957,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ng,1SG,pro,N,stem
4653,20370,22958,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ǂamʼa,beat,vtr,N,stem
4653,20371,22959,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ng,1SG,pro,N,stem
4653,20372,22960,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned","kaǃkxʼuu,",PL-,npf-,N-,prefix
4653,20372,22961,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned","kaǃkxʼuu,",foot,n,N,stem
4653,20373,22962,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ng,1SG,pro,N,stem
4653,20374,22963,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",kaǃkxʼuu,PL-,npf-,N-,prefix
4653,20374,22964,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",kaǃkxʼuu,foot,n,N,stem
4653,20375,22965,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ke,TF,part,N,stem
4653,20376,22966,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",xa,PST,part,N,stem
4653,20377,22967,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ǁaan,burn,vatr,N,stem
4653,20377,22968,A,"take the sheep dung and put (it) on your feet, huu, I ? my feet, my feet got burned",ǁaan,?,vsf,N,suffix
4654,20378,22969,A,isn't it?,is,be,vitr,A,stem
4654,20379,22970,A,isn't it?,mos,indeed,adv,A,stem
4655,20380,22971,B,yes,ja,yes,interj,A,stem
4656,20381,22972,B,"there, here","daarso,",there,adv,A,stem
4656,20382,22973,B,"there, here",hierso,here,adv,A,stem
4657,20383,22974,A,"yes, here","ja,",yes,interj,A,stem
4657,20384,22975,A,"yes, here",hierso,here,adv,A,stem
4658,20385,22976,A,we take the cow dung,ons,1PL,pro,A,stem
4658,20386,22977,A,we take the cow dung,vat,take,vtr,A,stem
4658,20387,22978,A,we take the cow dung,die,DEF,art,A,stem
4658,20388,22979,A,we take the cow dung,beesmis,cattle,n,A,stem
4658,20388,22981,A,we take the cow dung,beesmis,dung,n,A,stem
4659,20389,22982,A,(we) cover our feet (with the cow dung) because we burnt (them),maak,make,vtr,A,stem
4659,20390,22983,A,(we) cover our feet (with the cow dung) because we burnt (them),ons,1PL,pro,A,stem
4659,20391,22984,A,(we) cover our feet (with the cow dung) because we burnt (them),se,POSS,part,A,stem
4659,20392,22985,A,(we) cover our feet (with the cow dung) because we burnt (them),voete,foot,n,A,stem
4659,20392,22986,A,(we) cover our feet (with the cow dung) because we burnt (them),voete,PL,nsf,A,suffix
4659,20393,22987,A,(we) cover our feet (with the cow dung) because we burnt (them),toe,covered,adj,A,stem
4659,20394,22988,A,(we) cover our feet (with the cow dung) because we burnt (them),want,because,conj,A,stem
4659,20395,22989,A,(we) cover our feet (with the cow dung) because we burnt (them),ons,1PL,pro,A,stem
4659,20396,22990,A,(we) cover our feet (with the cow dung) because we burnt (them),het,have,vtr,A,stem
4659,20397,22991,A,(we) cover our feet (with the cow dung) because we burnt (them),mos,indeed,adv,A,stem
4659,20398,22992,A,(we) cover our feet (with the cow dung) because we burnt (them),gebrand,PTCP-,vpf-,A-,prefix
4659,20398,22993,A,(we) cover our feet (with the cow dung) because we burnt (them),gebrand,burn,vtr,A,stem
4660,20399,22994,A,make (them) cool,koud,cold,adj,A,stem
4660,20400,22995,A,make (them) cool,maak,make,vtr,A,stem
4661,20401,22996,A,oh,o,oh,interj,A,stem
4662,20402,22997,A,it seems I will ? just walk with the dung so that I can make shoes,ǃoe,?seem,?,N,stem
4662,20403,22998,A,it seems I will ? just walk with the dung so that I can make shoes,ku,be.like,vtr,N,stem
4662,20404,22999,A,it seems I will ? just walk with the dung so that I can make shoes,ng,1SG,pro,N,stem
4662,20405,23000,A,it seems I will ? just walk with the dung so that I can make shoes,si,IRR,part,N,stem
4662,20406,23001,A,it seems I will ? just walk with the dung so that I can make shoes,maar,just,adv,A,stem
4662,20407,23002,A,it seems I will ? just walk with the dung so that I can make shoes,dyaqnn,walk,vitr,N,stem
4662,20408,23003,A,it seems I will ? just walk with the dung so that I can make shoes,nǀa,COM,part,N,stem
4662,20409,23004,A,it seems I will ? just walk with the dung so that I can make shoes,tyxann,shit,n,N,stem
4662,20410,23005,A,it seems I will ? just walk with the dung so that I can make shoes,ng,this.PL,dei,N,stem
4662,20411,23006,A,it seems I will ? just walk with the dung so that I can make shoes,nǀa,PURP,part,N,stem
4662,20412,23007,A,it seems I will ? just walk with the dung so that I can make shoes,ng,1SG,pro,N,stem
4662,20413,23008,A,it seems I will ? just walk with the dung so that I can make shoes,kxʼuu,make,vtr,N,stem
4662,20414,23009,A,it seems I will ? just walk with the dung so that I can make shoes,ǃuu,shoe,n,N,stem
4663,20415,23010,A,cow dung,gum,cattle,n,N,stem
4663,20416,23011,A,cow dung,tyxann,shit,n,N,stem
4664,20417,23012,A,oh Lord,"ai,",ai,interj,N,stem
4664,20418,23013,A,oh Lord,Here,Lord,n,A,stem
4665,20419,23014,B,cow dung,gum,cattle,n,N,stem
4665,20420,23015,B,cow dung,tyxannsi,shit,n,N,stem
4665,20420,23016,B,cow dung,tyxannsi,SGLT,nsf,N,suffix
4666,20421,23017,A,yes,ja,yes,interj,A,stem
4667,20422,23018,A,it is cow dung,gum,cattle,n,N,stem
4667,20423,23019,A,it is cow dung,tyxannsi,shit,n,N,stem
4667,20423,23020,A,it is cow dung,tyxannsi,SGLT,nsf,N,suffix
4667,20424,23021,A,it is cow dung,ke,ID,part,N,stem
4668,20425,23022,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",si,1PL.E,pro,N,stem
4668,20426,23023,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",si,IRR,part,N,stem
4668,20427,23024,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",ǁʼae,go.to,vatr,N,stem
4668,20428,23025,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet","pansi,",LOAN.SG,nsf,N,suffix
4668,20429,23026,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",si,1PL.E,pro,N,stem
4668,20430,23027,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",ǁʼae,go,vatr,N,stem
4668,20431,23028,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",ǀʼee,put.in,vatr,N,stem
4668,20432,23029,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",si,1PL.E,pro,N,stem
4668,20433,23030,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",kaǃkxʼuu,PL-,npf-,N-,prefix
4668,20433,23031,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",kaǃkxʼuu,foot,n,N,stem
4668,20434,23032,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",ng,OBL,part,N,stem
4668,20435,23033,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet","ǃqhaa,",water,n,N,stem
4668,20436,23034,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet","huu,",huu,interj,N,stem
4668,20437,23035,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",ǁʼalia,wash,vtr,N,stem
4668,20437,23036,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",ǁʼalia,IMP.SG,vsf,N,suffix
4668,20438,23037,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",a,2SG,pro,N,stem
4668,20439,23038,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",kaǃkxʼuu,PL-,npf-,N-,prefix
4668,20439,23039,A,"come, we go to the pan, we go and put our feet into the water, huu, wash your feet",kaǃkxʼuu,foot,n,N,stem
4669,20440,23040,A,(we) put (them) into the water,ǀhuu,put.in,vtr,N,stem
4669,20441,23041,A,(we) put (them) into the water,ǃqhaa,water,n,N,stem
4670,20442,23042,A,? the feet,kaǃkxʼuu,PL-,npf-,N-,prefix
4670,20442,23043,A,? the feet,kaǃkxʼuu,foot,n,N,stem
4671,20443,23044,B,yes,ja,yes,interj,A,stem
4672,20444,23045,B,"we wash, wash, wash, wash",si,1PL.E,pro,N,stem
4672,20445,23046,B,"we wash, wash, wash, wash",[ka],?,part,N,stem
4672,20446,23047,B,"we wash, wash, wash, wash","ǁkxʼam,",wash,vtr,N,stem
4672,20447,23048,B,"we wash, wash, wash, wash","ǁkxʼam,",wash,vtr,N,stem
4672,20448,23049,B,"we wash, wash, wash, wash","ǁkxʼam,",wash,vtr,N,stem
4672,20449,23050,B,"we wash, wash, wash, wash",ǁkxʼam,wash,vtr,N,stem
4673,20450,23051,A,so that they (the feet) get cool,nǀa,PURP,part,N,stem
4673,20451,23052,A,so that they (the feet) get cool,hng,3PL,pro,N,stem
4673,20452,23053,A,so that they (the feet) get cool,ǀʼhuu,cold,?,N,stem
4674,20453,23054,B,so that they get cool,nǀa,PURP,part,N,stem
4674,20454,23055,B,so that they get cool,hng,3PL,pro,N,stem
4674,20455,23056,B,so that they get cool,ǀʼhuu,cold,?,N,stem
4675,20456,23057,A,so that they get cool,nǀa,PURP,part,N,stem
4675,20457,23058,A,so that they get cool,hng,3PL,pro,N,stem
4675,20458,23059,A,so that they get cool,ǀʼhuu,cold,?,N,stem
4676,20459,23060,A,isn't it?,is,be,vitr,A,stem
4676,20460,23061,A,isn't it?,mos,indeed,adv,A,stem
4677,20461,23062,B,yes,ja,yes,interj,A,stem
4678,20462,23063,A,yes,ja,yes,interj,A,stem
4679,20463,23064,A,and you?,nou,now,adv,A,stem
4679,20464,23065,A,and you?,en,and,conj,A,stem
4679,20465,23066,A,and you?,julle,2PL,pro,A,stem
4680,20466,23067,A,say now,sê,say,vitr,A,stem
4680,20467,23068,A,say now,nou,now,adv,A,stem
4681,20468,23069,A,"in the morning, the people say",a,CONN,part,N,stem
4681,20469,23070,A,"in the morning, the people say",nǁae,then,?,N,stem
4681,20470,23071,A,"in the morning, the people say",ku,QUOT,vtr,N,stem
4682,20471,23072,A,"""take this money","""ǀaia",take,vtr,N,stem
4682,20471,23073,A,"""take this money","""ǀaia",IMP.SG,vsf,N,suffix
4682,20472,23074,A,"""take this money",marisi,money,n,K,stem
4682,20472,23075,A,"""take this money",marisi,LOAN,nsf,N,suffix
4682,20473,23076,A,"""take this money",a,this,dei,N,stem
4683,20474,23077,A,run to the shop!,ǃae,run,vitr,N,stem
4683,20475,23078,A,run to the shop!,ǁʼaea,go,vatr,N,stem
4683,20475,23079,A,run to the shop!,ǁʼaea,IMP.SG,vsf,N,suffix
4683,20476,23080,A,run to the shop!,winkelsi,shop,n,A,stem
4683,20476,23081,A,run to the shop!,winkelsi,LOAN.SG,nsf,N,suffix
4684,20477,23082,A,"buy for us sugar and coffee!""",ng,and,part,N,stem
4684,20478,23083,A,"buy for us sugar and coffee!""",ǃʼoaa,buy,vtr,N,stem
4684,20478,23084,A,"buy for us sugar and coffee!""",ǃʼoaa,IMP.SG,vsf,N,suffix
4684,20479,23085,A,"buy for us sugar and coffee!""",sa,1PL.E.DAT,pro,N,stem
4684,20480,23086,A,"buy for us sugar and coffee!""",tyaqnn,sugar,n,N,stem
4684,20481,23087,A,"buy for us sugar and coffee!""",nǀa,and,part,N,stem
4685,20482,23088,A,the shop is in the pan,winkelsi,shop,n,A,stem
4685,20482,23089,A,the shop is in the pan,winkelsi,LOAN.SG,nsf,N,suffix
4685,20483,23090,A,the shop is in the pan,ng,?,part,N,stem
4685,20484,23091,A,the shop is in the pan,ǀʼii,be.inside,vitr,N,stem
4685,20485,23092,A,the shop is in the pan,soo,sit,vitr,N,stem
4685,20486,23093,A,the shop is in the pan,pan,pan,n,A,stem
4686,20487,23094,A,we run,si,1PL.E,pro,N,stem
4686,20488,23095,A,we run,mos,indeed,adv,A,stem
4686,20489,23096,A,we run,ǃae,run,vitr,N,stem
4687,20490,23097,A,(we) go and buy,ǁʼae,go,vatr,N,stem
4687,20491,23098,A,(we) go and buy,ǁʼama,buy,vtr,K,stem
4688,20492,23099,B,"""where is the money for the sweets?""","""lekkers",sweets,n,A,stem
4688,20493,23100,B,"""where is the money for the sweets?""",se,POSS,part,A,stem
4688,20494,23101,B,"""where is the money for the sweets?""",mari,money,n,K,stem
4688,20495,23102,B,"""where is the money for the sweets?""",dyee,be.where,vitr,N,stem
4689,20496,23103,B,"""take this sixpence""","""[ǀai]",take,vtr,N,stem
4689,20497,23104,B,"""take this sixpence""",ǀaia,take,vtr,N,stem
4689,20497,23105,B,"""take this sixpence""",ǀaia,IMP.SG,vsf,N,suffix
4689,20498,23106,B,"""take this sixpence""",sikspenssi,sixpence,n,A,stem
4689,20498,23107,B,"""take this sixpence""",sikspenssi,LOAN.SG,nsf,N,suffix
4689,20499,23108,B,"""take this sixpence""","a""",this,dei,N,stem
4690,20500,23109,A,yes,ja,yes,interj,A,stem
4691,20501,23110,A,or a tickey,of,or,conj,A,stem
4691,20502,23111,A,or a tickey,ʼn,INDEF,art,A,stem
4691,20503,23112,A,or a tickey,tikie,tickey,n,A,stem
4692,20504,23113,B,"""take this tickey","""ǀaia",take,vtr,N,stem
4692,20504,23114,B,"""take this tickey","""ǀaia",IMP.SG,vsf,N,suffix
4692,20505,23115,B,"""take this tickey",tikie,tickey,n,A,stem
4692,20506,23116,B,"""take this tickey",a,this,dei,N,stem
4693,20507,23117,A,and go and buy you ...,a,2SG,pro,N,stem
4693,20508,23118,A,and go and buy you ...,ng,?,part,N,stem
4693,20509,23119,A,and go and buy you ...,ǁʼng,go.and,vitr,N,stem
4693,20510,23120,A,and go and buy you ...,ǁʼama,buy,vtr,K,stem
4693,20511,23121,A,and go and buy you ...,a,2SG,pro,N,stem
4694,20512,23122,B,go and buy you ...,ǁʼae,go,vatr,N,stem
4694,20513,23123,B,go and buy you ...,ǁʼama,buy,vtr,K,stem
4694,20514,23124,B,go and buy you ...,a,2SG.DAT,pro,N,stem
4695,20515,23125,B,sweets,lekkerssi,sweets,n,A,stem
4695,20515,23126,B,sweets,lekkerssi,LOAN,nsf,N,suffix
4696,20516,23127,A,sweets,lekkerssi,sweets,n,A,stem
4696,20516,23128,A,sweets,lekkerssi,LOAN,nsf,N,suffix
4697,20517,23129,A,we run,sau,UP,nsf,N,suffix
4697,20518,23130,A,we run,ǃae,run,vitr,N,stem
4698,20519,23131,B,we buy koffie,si,1PL.E,pro,N,stem
4698,20520,23132,B,we buy koffie,ǁʼama,buy,vtr,K,stem
4698,20521,23133,B,we buy koffie,[ko],other,adj,N,stem
4699,20522,23134,A,"buy, buy, buy","ǁʼama,",buy,vtr,K,stem
4699,20523,23135,A,"buy, buy, buy","ǁʼama,",buy,vtr,K,stem
4699,20524,23136,A,"buy, buy, buy",ǁʼama,buy,vtr,K,stem
4700,20525,23137,B,"coffee, and sugar, and tea",koffie,coffee,n,A,stem
4700,20526,23138,B,"coffee, and sugar, and tea",nǀa,and,part,N,stem
4700,20527,23139,B,"coffee, and sugar, and tea",suiker,sugar,n,A,stem
4700,20528,23140,B,"coffee, and sugar, and tea",nǀa,and,part,N,stem
4700,20529,23141,B,"coffee, and sugar, and tea",tee,tea,n,A,stem
4701,20530,23142,A,and tobacco,nǀa,and,part,N,stem
4701,20531,23143,A,and tobacco,ǀquu,tobacco,n,N,stem
4702,20532,23144,B,and tobacco,nǀa,and,part,N,stem
4702,20533,23145,B,and tobacco,ǀquu,tobacco,n,N,stem
4703,20534,23146,A,we give him (the money),si,1PL.E,pro,N,stem
4703,20535,23147,A,we give him (the money),tsaa,give,vtr,N,stem
4703,20536,23148,A,we give him (the money),ha,3SG.DAT,pro,N,stem
4704,20537,23149,B,a small roll of tobacco,rolletjie,roll,n,A,stem
4704,20537,23150,B,a small roll of tobacco,rolletjie,DIM,nsf,A,suffix
4704,20538,23151,B,a small roll of tobacco,ǀquuke,tobacco,n,N,stem
4704,20538,23152,B,a small roll of tobacco,ǀquuke,PL,nsf,N,suffix
4705,20539,23153,A,take (it),"""ǀaia",take,vtr,N,stem
4705,20539,23154,A,take (it),"""ǀaia",IMP.SG,vsf,N,suffix
4706,20540,23155,A,"look, he (grandpa) has given me a tickey, this is just (enough for) three (pieces) of sweets""","nǀaa,",see.IMP,vatr,N,stem
4706,20541,23156,A,"look, he (grandpa) has given me a tickey, this is just (enough for) three (pieces) of sweets""",ha,3H.SG,pro,N,stem
4706,20542,23157,A,"look, he (grandpa) has given me a tickey, this is just (enough for) three (pieces) of sweets""",xa,PST,part,N,stem
4706,20543,23158,A,"look, he (grandpa) has given me a tickey, this is just (enough for) three (pieces) of sweets""",tsaa,give,vtr,N,stem
4706,20544,23159,A,"look, he (grandpa) has given me a tickey, this is just (enough for) three (pieces) of sweets""",maar,but,part,A,stem
4706,20545,23160,A,"look, he (grandpa) has given me a tickey, this is just (enough for) three (pieces) of sweets""",lekkers,sweets,n,A,stem
4707,20546,23161,A,"the other children ""give me [something], give me [something]"" ""don't you see it's only three [pieces of sweets]""",net,only,adv,A,stem
4707,20547,23162,A,"the other children ""give me [something], give me [something]"" ""don't you see it's only three [pieces of sweets]""",nǃona,three,quant,K,stem
4708,20548,23163,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",kua,QUOT,vtr,N,stem
4708,20548,23164,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",kua,IMP.SG,vsf,N,suffix
4708,20549,23165,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",ouma,grandma,n,A,stem
4708,20550,23166,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",tsaa,give,vtr,N,stem
4708,20551,23167,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",a,2SG.DAT,pro,N,stem
4708,20552,23168,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""","tikie,",tickey,n,A,stem
4708,20553,23169,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",of,or,conj,A,stem
4708,20554,23170,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",kua,QUOT,vtr,N,stem
4708,20554,23171,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",kua,IMP.SG,vsf,N,suffix
4708,20555,23172,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",oupa,grandpa,n,A,stem
4708,20556,23173,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",tsaa,give,vtr,N,stem
4708,20557,23174,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",a,2SG.DAT,pro,N,stem
4708,20558,23175,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""","tikie,",tickey,n,A,stem
4708,20559,23176,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",a,2SG,pro,N,stem
4708,20560,23177,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""",ǁʼng,go.and,vitr,N,stem
4708,20561,23178,A,"say grandma (she must) give you a tickey, or say grandpa (he must) give you a tickey, so that you can (also) go and buy (something)""","ǃʼoa""",buy,vtr,N,stem
4709,20562,23179,A,isn't it?,is,be,vitr,A,stem
4709,20563,23180,A,isn't it?,mos,indeed,adv,A,stem
4710,20564,23181,B,sweets,lekkers,sweets,n,A,stem
4711,20565,23182,B,"""grandpa, give me ...",oupa,grandpa,n,A,stem
4711,20566,23183,B,"""grandpa, give me ...",aaa,give,vtr,N,stem
4711,20566,23184,B,"""grandpa, give me ...",aaa,IMP.SG,vsf,N,suffix
4711,20567,23185,B,"""grandpa, give me ...",na,1SG.DAT,pro,N,stem
4712,20568,23186,A,a tickey,tikie,tickey,n,A,stem
4713,20569,23187,B,"a tickey""",tikie,tickey,n,A,stem
4714,20570,23188,B,or two shillings,of,or,conj,A,stem
4714,20571,23189,B,or two shillings,twee,two,quant,A,stem
4714,20572,23190,B,or two shillings,sjielings,shilling,n,A,stem
4714,20572,23191,B,or two shillings,sjielings,PL,nsf,A,suffix
4715,20573,23192,B,or ...,of,or,conj,A,stem
4716,20574,23193,B,or sixpence,of,or,conj,A,stem
4716,20575,23194,B,or sixpence,sikspens,sixpence,n,A,stem
4717,20576,23195,A,two shillings is what now is called ...,twee,two,quant,A,stem
4717,20577,23196,A,two shillings is what now is called ...,sjielings,shilling,n,A,stem
4717,20577,23197,A,two shillings is what now is called ...,sjielings,PL,nsf,A,suffix
4717,20578,23198,A,two shillings is what now is called ...,wat,REL,pro,A,stem
4717,20579,23199,A,two shillings is what now is called ...,ek,1SG.SBJ,pro,A,stem
4717,20580,23200,A,two shillings is what now is called ...,nou,now,adv,A,stem
4717,20581,23201,A,two shillings is what now is called ...,hoor,hear,vtr,A,stem
4717,20582,23202,A,two shillings is what now is called ...,is,be,vitr,A,stem
4718,20583,23203,B,or ...,of,or,conj,A,stem
4719,20584,23204,B,or sixpence,of,or,conj,A,stem
4719,20585,23205,B,or sixpence,sikspens,sixpence,n,A,stem
4720,20586,23206,A,yes,ja,yes,interj,A,stem
4721,20587,23207,B,I take (the money),ng,1SG,pro,N,stem
4722,20588,23208,B,?I give ...,ng,1SG,pro,N,stem
4722,20589,23209,B,?I give ...,aa,give,vtr,N,stem
4723,20590,23210,B,this packet (to the other children),pakesi,packet,n,A,stem
4723,20590,23211,B,this packet (to the other children),pakesi,LOAN.SG,nsf,N,suffix
4723,20591,23212,B,this packet (to the other children),a,this,dei,N,stem
4724,20592,23213,A,yes,ja,yes,interj,A,stem
4725,20593,23214,A,it (the packet) is big,ha,3H.SG,pro,N,stem
4725,20594,23215,A,it (the packet) is big,nǃain,big,adj,N,stem
4726,20595,23216,A,"this one (this packet), you hear today it costs five ...",hierdie,this,pro,A,stem
4726,20596,23217,A,"this one (this packet), you hear today it costs five ...",wat,REL,pro,A,stem
4726,20597,23218,A,"this one (this packet), you hear today it costs five ...",jy,2SG.SBJ,pro,A,stem
4726,20598,23219,A,"this one (this packet), you hear today it costs five ...",nou,now,adv,A,stem
4727,20599,23220,A,it used to cost a halfkroon,halfkroon,halfkroon,n,A,stem
4728,20600,23221,A,?,dis,that.is,vitr,A,stem
4728,20601,23222,A,?,halfkroon,halfkroon,n,A,stem
4728,20602,23223,A,?,dié,this,dei,A,stem
4728,20603,23224,A,?,wat,REL,pro,A,stem
4728,20604,23225,A,?,vyf,five,quant,A,stem
4728,20605,23226,A,?,rand,rand,n,A,stem
4728,20606,23227,A,?,is,be,vitr,A,stem
4729,20607,23228,B,and the ...,en,and,conj,A,stem
4729,20608,23229,B,and the ...,die,DEF,art,A,stem
4730,20609,23230,B,and the ...,en,and,conj,A,stem
4730,20610,23231,B,and the ...,die,DEF,art,A,stem
4731,20611,23232,B,?if you go and buy now ...,loop,walk,vitr,A,stem
4731,20612,23233,B,?if you go and buy now ...,koop,buy,vtr,A,stem
4731,20613,23234,B,?if you go and buy now ...,jy,2SG.SBJ,pro,A,stem
4731,20614,23235,B,?if you go and buy now ...,nou,now,adv,A,stem
4732,20615,23236,B,for two rand ...,twee,two,quant,A,stem
4732,20616,23237,B,for two rand ...,rand,rand,n,A,stem
4733,20617,23238,B,sweets,[se,POSS,part,A,stem
4733,20618,23239,B,sweets,se],POSS,part,A,stem
4733,20619,23240,B,sweets,se,POSS,part,A,stem
4733,20620,23241,B,sweets,lekkers,sweets,n,A,stem
4734,20621,23242,A,shilling,sjieling,shilling,n,A,stem
4735,20622,23243,B,you don't get anything,jy,2SG.SBJ,pro,A,stem
4735,20623,23244,B,you don't get anything,kry,get,vtr,A,stem
4735,20624,23245,B,you don't get anything,niks,nothing,pro,A,stem
4736,20625,23246,A,no,hnʼng,no,interj,N,stem
4737,20626,23247,B,just ?,net,only,adv,A,stem
4738,20627,23248,A,and you also don't talk about shilling anymore,jy,2SG.SBJ,pro,A,stem
4738,20628,23249,A,and you also don't talk about shilling anymore,hoor,hear,vtr,A,stem
4738,20629,23250,A,and you also don't talk about shilling anymore,ook,also,adv,A,stem
4738,20630,23251,A,and you also don't talk about shilling anymore,nie,NEG,part,A,stem
4738,20631,23252,A,and you also don't talk about shilling anymore,meer,more,adv,A,stem
4738,20632,23253,A,and you also don't talk about shilling anymore,van,from,part,A,stem
4738,20633,23254,A,and you also don't talk about shilling anymore,sjieling,shilling,n,A,stem
4739,20634,23255,A,and sixpence,en,and,conj,A,stem
4739,20635,23256,A,and sixpence,sikspens,sixpence,n,A,stem
4740,20636,23257,A,you must hear how much it is,a,2SG,pro,N,stem
4740,20637,23258,A,you must hear how much it is,si,IRR,part,N,stem
4740,20638,23259,A,you must hear how much it is,tyuu,hear,vitr,N,stem
4740,20639,23260,A,you must hear how much it is,(ǃoon),when,part,N,stem
4741,20640,23261,A,"""take the shilling and go and buy for me ...",ǁʼae,go,vatr,N,stem
4741,20641,23262,A,"""take the shilling and go and buy for me ...",ǃʼoa,buy,vtr,N,stem
4741,20642,23263,A,"""take the shilling and go and buy for me ...",nya,1SG.?,pro,N,stem
